date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
2020-12-31,12663,7626,4779,3320,2384,2025,1779,1933,2377,3877,9233,24022,58463,125651,248012,465386,574432,620734,621153,641400,691177,706352,736220,787790,915979,940324,968219,828549,789169,752198,726242,692022,652790,604975,603540,635106,679438,682647,663124,635237,662110,600260,484727,332562,219330,164501,116129,67705
2021-01-01,29042,21202,13878,8672,5099,3978,2969,2826,3191,3999,8548,20162,45074,76032,128500,220975,293609,359672,428863,492899,572546,620831,665233,712983,775117,829464,851800,738695,748451,756030,757999,743348,720420,688904,677677,706337,736880,734620,699119,646513,664844,584414,444975,280039,172517,118082,72738,36560
2021-01-02,15719,9397,5905,3808,2586,2087,1742,1808,2323,3451,7675,19494,49312,91827,165632,290929,386007,456093,517902,567756,642644,675481,721970,773960,858621,870274,878273,829927,812602,791465,776431,742265,714053,676514,666070,681865,706345,683622,633476,582270,592307,523350,399111,249306,151218,101588,63846,34165
2021-01-03,15653,9214,5842,3784,2453,1980,1729,1728,2079,3092,6404,15856,37782,66305,111527,202324,283450,357749,431353,501828,582049,617046,660107,698124,745253,759576,769130,724082,715099,707807,700489,676737,654644,630281,633203,664550,690029,666973,601308,540140,537369,452596,334429,205040,124845,82339,50365,25636
2021-01-04,11132,6606,4235,2916,2224,1787,1563,1619,2040,3367,8366,22907,55793,116933,229462,455813,576585,623673,612776,587040,636441,635446,657911,703626,851006,892025,923902,754206,700073,663428,636444,600040,565216,530065,550032,598911,638636,620195,573266,516943,533271,460172,341930,208790,126009,82718,50244,24124
2021-01-05,10410,5815,3803,2458,2017,1608,1527,1679,2200,3413,8919,23912,61328,129150,258387,502745,614043,650755,628646,619077,638428,634198,651803,699212,848451,883120,901918,726170,676499,636690,611148,576344,540281,494469,498669,534178,590425,591159,562356,518505,540937,473355,352769,210296,125107,80705,48429,23907
2021-01-06,9347,5685,3533,2431,1874,1700,1639,1608,2045,3432,8827,23751,60041,126162,243817,469194,589857,634918,619162,603285,630323,630384,652124,700241,850705,894128,917587,748760,699365,663423,637372,607503,576571,548600,579005,639212,688907,666797,605506,544656,565432,500256,374699,228340,137859,90035,54011,25870
2021-01-07,10585,6099,3797,2454,1964,1553,1483,1661,2157,3561,8870,23677,61620,130041,253355,489491,605689,645725,626807,618841,644513,643900,662933,711975,862787,899895,918115,748399,695787,668006,639110,603902,576323,545342,556035,598618,651432,650016,608539,546472,561101,500516,382220,235879,143829,93719,55840,27134
2021-01-08,11497,6792,4424,3012,2051,1767,1701,1770,2314,3729,9408,24655,63586,128696,253093,479701,598378,645437,634959,639761,674632,677386,692428,735570,884985,981424,975673,739166,701275,680449,664793,636101,608208,580075,591806,640324,692489,690329,655758,601382,627255,565200,432833,274534,171810,115606,71514,36022
2021-01-09,15307,9019,6010,3980,2641,2262,2033,2024,2441,3747,8930,22553,60343,115649,208133,362971,468031,539919,601200,642798,722023,744609,786689,828881,903357,897677,904097,848948,831523,813315,801328,770760,757198,729220,729254,750469,771259,745604,683092,621442,643638,576687,444778,285189,178096,121510,76039,39318
2021-01-10,16361,9747,6296,3984,2660,2120,1879,1937,2236,3209,7333,17834,48301,83667,146655,256599,355320,434886,521458,598675,693985,730189,772731,812942,854840,863778,859143,806361,793091,780616,766376,740679,717215,688047,684339,711280,729873,703938,637383,573120,574807,500867,371863,229163,137430,89223,53439,26374
2021-01-11,11119,6200,4097,2729,1901,1639,1473,1577,2104,3678,8888,22571,59441,123456,243313,484883,608925,653018,640544,639715,674427,678365,700121,742819,872494,902405,926872,763661,710638,677119,649778,612295,579257,547305,568610,604651,573098,626873,630256,580425,607080,554092,420218,261267,155340,100544,60399,29721
2021-01-12,3052,323,1006,3282,2485,2060,1893,2002,2458,3862,9405,24408,67511,140914,273333,521810,648217,698723,695702,689771,731972,741702,740999,803971,943107,981618,1016725,851566,793462,753890,724977,693624,658954,626526,640499,686688,729106,726702,687163,632113,653541,592722,451961,279484,162409,102330,55007,22004
2021-01-13,6548,3382,2269,1721,1494,1370,1396,1528,1952,3089,7683,19844,48497,109141,201360,409817,490205,498618,461446,455276,476634,482074,494104,522204,581192,571469,566075,466285,447960,433987,418118,398126,386672,372650,412358,464608,495224,461857,381220,252943,168762,145456,105256,61620,34018,22486,12537,6254
2021-01-14,2621,1691,1257,1091,1044,1030,1112,1296,1791,2887,7247,19299,47733,105262,198637,403098,487169,503976,474697,472566,499856,512772,527380,554446,612765,593417,582379,486366,467877,454175,436142,417535,405819,389528,420542,471348,504457,469721,380395,242664,158250,137277,101775,60825,34187,22910,12792,6546
2021-01-15,2675,1647,1271,1065,1054,1031,1023,1301,1847,2988,7785,20201,49797,110447,205587,407888,491854,513403,489040,490244,524270,535186,548157,571373,626663,626935,595284,466136,451328,464147,459701,444984,429543,414371,445569,490408,519488,491933,412758,270905,181532,156776,113921,68326,39249,25374,14591,7324
2021-01-16,2982,2035,1471,1260,1211,1054,1139,1389,1783,2907,7220,18249,45261,95130,159433,288448,360172,406540,444020,476613,528909,556082,580725,602826,633738,605198,592375,528767,508388,501324,500379,486485,476120,459636,471978,509876,520907,485102,418063,270624,172314,149314,112513,69875,40201,26300,15312,7541
2021-01-17,2942,1819,1355,1085,1057,1011,1009,1198,1636,2465,5394,13833,35122,69994,115535,207038,277053,330424,386991,439960,499953,529639,553161,565829,566026,542295,514264,460125,448947,443107,434763,422198,411458,391915,398493,442813,465947,444643,370257,228441,152434,130695,95154,56326,32064,21078,12136,6010
2021-01-18,2353,1383,1054,924,905,873,863,1098,1526,2696,7334,19362,48296,107422,201710,416822,503884,526523,502722,503753,535454,546290,563244,590435,654173,639524,627868,523210,503915,485626,465474,442860,414298,399516,442191,499254,527425,486967,389170,242758,157572,135828,100093,60251,34615,22563,13035,6552
2021-01-19,2638,1622,1301,1206,1122,1108,1127,1389,1786,3054,8145,20943,52225,117739,222780,449203,536970,553887,523102,517389,547330,554600,567665,594312,653884,633559,618142,515920,496642,482652,465056,444420,425876,410408,449148,503870,530539,497506,401173,248776,162740,139478,103369,63206,36632,23640,13557,6899
2021-01-20,2820,1842,1355,1283,1199,1274,1185,1411,1943,3093,8348,21393,55828,129324,249319,471493,555308,569568,538183,534266,565063,574043,587131,615115,670320,655018,643210,543065,527082,515373,495882,471665,453272,435152,473184,531741,567789,534477,444468,276683,170041,151173,112962,69992,40036,25717,15176,7447
2021-01-21,2918,1876,1465,1357,1167,1130,1180,1449,2018,3160,8320,21714,55142,128386,248917,471799,555170,570162,543735,541310,572244,585229,599976,629146,685935,666069,654569,557747,537548,526179,509770,488572,473036,453397,485782,541811,575546,542422,455901,293448,185878,166610,125564,78669,43822,27717,14523,6423
2021-01-22,2481,1545,1259,1110,1074,1039,1050,1361,1921,3133,8232,20815,53075,123651,233396,439067,511634,518123,487607,488120,519724,531276,544659,569238,622460,618517,570706,455011,439534,447882,440094,416534,398227,380924,415646,478376,511989,482090,399230,257708,136260,99883,61211,27361,8499,7087,3968,3385
2021-01-23,2035,1391,1155,1109,1069,1112,1127,1321,1829,2899,7251,18286,46189,98510,167043,302131,369912,416959,455426,485899,542296,575266,601453,627653,653229,620688,603621,546594,522531,516117,513919,502049,492348,467343,473678,507901,507126,468629,386194,250480,142404,105385,64936,28443,7878,6103,3799,3001
2021-01-24,1837,1243,1035,942,984,996,1018,1162,1655,2429,5587,14449,37072,76046,130251,228321,295343,349322,405796,460641,526807,563251,585461,601231,597222,562522,526702,472525,465233,464960,462145,450021,436002,422006,428881,470022,488060,454985,373702,231527,126966,90858,54407,23502,6863,5764,3304,2796
2021-01-25,1580,1153,981,869,854,953,960,1163,1717,2821,7711,20230,51640,121918,236264,465108,545245,566397,542266,547742,590559,608636,629537,656232,707279,688248,670041,568988,551335,542546,523662,496950,477399,450217,478884,533842,566285,532049,433232,274524,145631,101883,59397,25971,8592,7081,4027,3376
2021-01-26,2171,1416,1222,1150,1194,1209,1273,1371,1999,3282,8339,21599,56982,132289,255843,493035,575015,589354,563340,561304,597132,610639,624632,647974,694437,672012,645253,546805,528808,521637,501406,479519,459522,443960,481335,540254,568613,534377,445560,286893,150952,107146,62605,28149,8473,6981,4202,3543
2021-01-27,2094,1392,1202,1137,1147,1137,1231,1452,1997,3199,8449,22031,57817,133375,258901,493326,575410,591539,564658,560014,593787,605340,621153,641297,690979,668287,648238,547624,531788,521604,503355,476893,456062,432135,453752,493552,509708,480504,396697,258796,145721,105646,63362,27271,8565,7006,4063,3469
2021-01-28,2035,1392,1183,1137,1169,1150,1190,1415,1801,2893,7157,18367,47265,102858,181127,342153,400448,426340,448932,483777,538264,573313,601799,631095,665468,632679,591631,520258,505906,508436,498731,480976,460232,439194,459313,510213,521660,484995,400838,247896,133158,97838,58172,25145,7758,6523,3704,3144
2021-01-29,1850,1468,1106,990,949,1073,1093,1347,1905,3185,8078,21624,54446,121279,229877,436743,521579,546202,533632,543817,590712,603781,620946,639596,685785,686048,637825,516935,498862,516305,516639,499348,481958,463142,483099,530975,554122,531970,455112,328646,245144,185504,113799,47452,10067,7266,4281,3462
2021-01-30,2151,1492,1204,1214,1196,1087,1157,1443,1855,2977,7544,19407,50362,107536,189785,331840,388421,433839,477725,510785,577760,609831,640602,666092,687708,654365,635315,584924,554575,549133,546384,535791,527226,511791,517389,556431,564781,528442,452640,339084,269709,203298,124721,49909,9486,6541,3940,3162
2021-01-31,2019,1360,1220,946,999,932,968,1211,1589,2523,5835,14530,39781,77537,131239,229574,299630,352326,415682,473947,550886,587561,616852,634376,637064,608926,573195,519554,504693,508239,506631,494569,486283,477483,481667,519527,524570,489744,408823,297573,240957,178212,103211,41086,8031,6311,3738,3057
2021-02-01,1744,1174,956,808,763,885,947,1144,1520,2764,7335,19422,48911,108316,205137,409114,482215,502927,504969,522749,578695,602174,625906,652693,693400,670133,645460,560095,542234,540717,520978,494025,474900,454403,480266,527930,547224,508455,419284,307351,246549,182738,109077,44712,9445,7301,4194,3483
2021-02-02,2064,1404,1220,1118,1089,1098,1178,1379,1860,3312,8604,22273,58170,131565,250714,484052,562328,578340,549526,546685,582120,592694,606782,628472,679128,659794,636525,537576,520406,507609,487056,459078,442026,433561,470095,528823,559555,523739,440553,330076,267262,201534,119230,47879,10205,7615,4456,3527
2021-02-03,1963,1451,1212,1155,1126,1147,1216,1493,2019,3415,8352,22325,58768,133096,255050,489555,569185,579633,551399,543289,581436,592960,606189,628518,680023,659350,636431,540779,519761,509177,488775,462848,446992,430863,457914,509642,542352,516319,437543,330631,272168,206810,124195,49981,10160,7394,4243,3588
2021-02-04,2087,1509,1139,1116,1144,1235,1204,1341,1970,3268,8448,22445,58790,131790,256370,487189,563888,578634,551589,547284,585555,595025,613081,638810,689153,672755,649919,551043,530143,519750,499741,475030,461825,449801,480640,535463,568528,542494,461547,352385,291630,225174,140111,57477,11390,8170,4614,3864
2021-02-05,2204,1625,1318,1156,1211,1211,1262,1499,2110,3356,8760,22769,60212,131817,249876,469382,547007,564930,545573,552628,594303,608023,624713,647653,702932,716499,667727,532666,515383,535399,530244,514650,498122,484737,512918,569329,600658,572355,497496,390775,334749,264724,163672,67408,12388,8339,4732,4027
2021-02-06,2471,1633,1392,1241,1200,1297,1297,1487,1994,3306,8716,21991,58332,118230,198905,345598,412209,461451,508752,548279,624069,659659,694609,718388,741087,710739,690287,634914,606309,603283,603268,594633,583231,571305,574450,607855,614516,573956,490207,385632,338812,270499,166096,67109,11524,7626,4388,3376
2021-02-07,2118,1451,1245,1092,1101,1068,1161,1348,1845,2807,7053,17418,49569,92324,154390,261229,335751,388078,454422,517686,605310,644983,677612,695840,695416,665417,632466,580409,564019,563855,561726,552598,541620,528994,527589,555664,552217,521194,463194,368581,321621,250813,150762,58988,9969,6890,4083,3309
2021-02-08,1943,1316,1077,985,973,1081,1053,1253,1798,3524,9746,24364,60125,129753,248741,483905,568738,586317,571823,579646,628002,643716,665885,692846,741365,730711,707120,607243,591042,577255,554957,525357,497799,483432,516162,565350,589060,551517,468060,366366,318619,247421,148069,59295,11197,7936,4539,3716
2021-02-09,2330,1613,1287,1141,1136,1248,1283,1514,2203,3805,10430,27570,73301,152629,284317,526311,606954,619339,598333,602851,650822,664659,684089,705581,754635,740204,719314,622170,598666,586282,569006,545619,524435,511195,538353,588329,609884,583273,508731,404614,349709,283882,173127,70497,12795,8275,5060,3961
2021-02-10,2361,1664,1399,1261,1238,1308,1358,1684,2453,4589,12644,33877,87107,169383,303359,559607,657218,687763,685495,701722,769852,781415,802398,826850,886284,891420,887917,775312,736678,716654,694468,671169,650521,633745,660839,710323,735270,706913,637268,538877,501495,420184,270188,109074,17808,9702,5672,4150
2021-02-11,2550,1734,1462,1291,1175,1147,1292,1697,2562,5083,13636,35025,81784,155256,264816,473406,559837,594893,618826,659625,744273,770179,793603,804860,829516,826769,834276,746063,709659,689561,666407,639481,608529,573762,564244,573492,562865,514138,434331,353166,344035,305450,209245,92160,17279,10136,6058,4758
2021-02-12,2932,2128,1577,1224,953,1045,897,951,1313,2245,6022,13480,36551,58590,88084,150282,198037,243620,288191,333558,387593,421733,446473,464296,484193,512902,502072,419254,436930,466105,475117,478506,475783,465830,462406,502528,520203,488835,427093,353224,350571,305068,203649,86353,14551,7669,4388,3492
2021-02-13,2012,1281,1008,839,805,845,763,915,1280,2171,6211,14415,38896,65053,102967,177570,238860,293642,350487,402725,472399,515005,552070,583657,601301,598439,582903,548876,544527,559062,564116,557701,549642,533364,521581,553872,564195,531776,465949,381069,371311,323450,213357,89204,15229,8044,4661,3589
2021-02-14,2032,1378,1096,895,845,809,762,957,1299,2264,5700,13670,39510,65528,108580,192343,268157,336155,406356,470260,547083,588815,626954,660979,680568,674772,653497,613421,603379,610287,613745,602717,591194,571988,565180,607755,631103,611647,546250,456102,425099,360402,232772,95620,16166,8640,4900,3875
2021-02-15,2265,1436,1205,924,908,946,951,1157,1740,3448,9218,22447,59049,120346,231792,458083,544373,577999,586840,619510,680766,704200,727676,756997,822501,831175,836046,727406,692656,669953,643154,608065,580487,552150,578812,623454,644408,598973,518900,421797,398248,332088,212367,86996,15702,9087,5032,4312
2021-02-16,2552,1635,1485,1204,1133,1184,1204,1426,1991,3785,10835,26161,67559,140039,269552,522342,615940,638857,625715,640653,686168,696052,716325,749071,826337,834577,833949,712509,674392,650196,621638,587344,562846,543378,571018,621632,654504,612826,519597,422542,401262,335575,215494,87771,16213,9677,5173,4624
2021-02-17,2572,1786,1517,1236,1296,1279,1341,1543,2161,4063,11525,27980,73471,151256,289803,551630,649131,672061,649285,652765,686097,691075,702278,736107,824777,833958,830177,701269,662697,636373,611487,580600,556378,539389,571845,618836,634797,587163,496825,408815,394162,336717,220196,91207,17083,9850,5472,4555
2021-02-18,2565,1693,1511,1225,1238,1300,1343,1529,2190,4190,11588,28328,75449,155228,295569,556667,654712,674008,648500,643818,675977,677928,688809,723447,813494,821676,821230,690076,646973,618996,592845,562865,539301,519089,548728,607959,640940,609929,531803,438292,414073,349094,232763,99176,18796,10881,5700,4701
2021-02-19,2907,2002,1563,1413,1350,1397,1345,1656,2257,4182,11892,29947,80696,157693,292307,539279,642727,672954,657205,659458,693460,688424,696569,732339,842054,922912,890622,681236,649793,651191,637183,609989,586452,562045,582574,639231,681081,661044,597554,510582,505740,440590,298875,150124,50749,28708,16321,9039
2021-02-20,3976,2632,2097,1618,1463,1290,1284,1536,2108,3504,9468,23261,61243,116476,204235,362522,457045,525788,586436,637645,714066,742744,782962,824119,881201,874019,876879,815997,781433,772299,769743,747151,732711,708929,710574,744970,765595,731847,651458,559305,556199,483692,328574,161949,56017,30641,16956,8121
2021-02-21,3337,2077,1689,1344,1254,1193,1236,1456,2046,3266,7943,19511,54985,98060,169930,301610,404410,487551,570053,641104,726209,759388,794511,823242,851152,846188,828956,768822,747655,739394,732103,710795,692728,671155,669380,715795,753488,730851,656449,559849,526387,453383,300170,142365,48336,27370,14530,7042
2021-02-22,2816,1749,1365,1180,1075,1103,1162,1313,1993,3848,11381,27991,74169,155925,302147,560837,660097,682546,659199,654200,686707,695943,710373,742874,857778,871064,879936,725871,680899,650945,625891,588197,560873,536883,579580,626944,663896,643290,578130,489068,478822,408911,273702,133058,48234,26734,14811,7219
2021-02-23,3173,2047,1573,1320,1259,1367,1351,1665,2301,4309,11916,30260,80327,168535,328364,597533,699552,719232,686438,670811,698736,694872,705526,748069,870745,881529,902999,740284,685506,654207,625720,587888,561860,539136,570167,628578,676471,662004,601939,516959,497832,441312,296389,144936,52600,29435,15723,7746
2021-02-24,3165,2028,1679,1347,1274,1227,1328,1632,2163,4211,11943,29579,79567,169124,329023,595910,695576,723864,688542,665543,698863,694550,702171,766400,899424,908552,928412,762260,710363,678116,652759,624465,600723,579035,619304,675738,730868,708716,630579,539083,513534,469158,317672,156004,56967,31268,17027,8498
2021-02-25,3332,2219,1703,1368,1411,1383,1447,1733,2333,4602,12163,30624,83364,173037,330610,607356,716388,741266,706160,692336,723691,719523,737116,783142,906142,918482,926233,766747,711950,678917,652044,621023,599195,573622,605418,674203,723220,721068,672484,581939,572678,503875,344069,171708,63315,35629,19131,9591
2021-02-26,3597,2167,1833,1504,1530,1425,1457,1754,2444,4619,12063,31091,83573,168032,318997,579945,691914,725296,706373,705610,748087,745014,753654,795008,927172,1015223,982570,748112,712828,708474,696352,669966,646090,618667,634351,689673,743010,751997,715735,639809,638371,576652,405971,210908,78160,43352,23630,11080
2021-02-27,4172,2649,1948,1679,1551,1443,1492,1707,2390,4081,10703,26072,70117,134866,238672,415342,529394,607338,669820,715762,803738,833865,880469,923186,999490,984506,985586,921523,884309,872998,870172,846023,831561,804769,809208,842617,875629,865189,801864,712468,706302,641450,447335,225591,83050,46753,25808,11838
2021-02-28,4122,2560,2011,1629,1462,1450,1326,1517,2188,3611,8656,20526,58438,103645,184289,325016,442834,536466,629524,710233,821825,866568,917120,953032,989824,988436,976255,912468,883297,874949,861185,831780,811525,789925,785588,829383,873081,849850,767555,661894,648991,551209,369382,179184,63367,35796,19095,8767
2021-03-01,3331,2005,1556,1396,1201,1206,1295,1415,2065,4109,11809,28924,80431,177151,353178,645786,745049,754828,726105,720974,762790,759306,771330,806782,928848,955320,1009824,847476,785800,749181,708867,667944,637099,603559,628503,679234,724696,719805,665113,573591,578166,502300,339046,164120,60239,33763,18294,8597
